20171004;000000;258.4425987;258.9759315;257.2711713;257.9711706;8996
20171005;000000;257.9616468;259.4187882;257.7378375;258.8235507;8217
20171006;000000;258.8330745;258.8664078;255.4378398;256.4092674;8366
20171008;000000;256.4092674;256.4283150;256.4045055;256.4187912;78
20171009;000000;256.4235531;257.3949807;256.2711723;256.8283146;5905
20171010;000000;256.8235527;259.6187880;256.8187908;257.3759331;7042
20171011;000000;257.3711712;258.2521227;256.3426008;258.2330751;8595
20171012;000000;258.2378370;258.3092655;255.7140300;256.8092670;8240
20171013;000000;256.8235527;259.2616455;256.6616481;256.9759335;7769
20171015;000000;256.9664097;256.9854573;256.9568859;256.9806954;80
20171016;000000;256.9854573;258.8759316;256.7235528;257.2806951;7063
20171017;000000;257.2664094;257.7235518;255.9806964;257.6045043;8559
20171018;000000;257.6140281;258.3854559;255.4854588;255.6187920;8346
20171019;000000;255.6140301;255.7045062;254.0664126;254.7140310;8997
20171020;000000;254.7092691;254.7854595;253.4568894;254.4140313;8702
20171022;000000;254.4045075;254.4283170;254.3854599;254.3902218;158
20171023;000000;254.4045075;255.3283161;252.4854618;252.5378427;7654
20171024;000000;252.5426046;254.1806982;252.3140334;252.8568900;8492
20171025;000000;252.8616519;252.9187947;249.7378455;250.7664159;8588
20171026;000000;250.7568921;251.9045100;249.8521311;251.3140344;8527
20171027;000000;251.3045106;253.8426033;248.5426086;253.4045085;8521
20171029;000000;253.3664133;253.3949847;253.3616514;253.3711752;66
20171030;000000;253.3664133;255.3854589;253.1902230;254.6045073;6738
20171031;000000;254.5949835;256.3854579;253.6426035;255.6092682;8595
20171101;000000;255.6140301;259.7235498;255.5568873;258.5902176;8816
20171102;000000;258.5949795;259.1806932;256.2330771;257.6425995;8226
20171103;000000;257.6092662;259.6187880;257.2473618;258.7330746;7283
20171106;000000;258.7473603;264.9044970;258.6806937;264.7378305;8549
20171107;000000;264.7044972;265.0949730;262.6711659;263.8330695;7364
20171108;000000;263.8997361;264.4378308;261.5330718;263.2044987;8107
20171109;000000;263.2044987;264.2378310;261.7235478;263.9283075;8969
20171110;000000;263.9235456;263.9759265;260.5045014;262.1997378;8579
20171113;000000;262.1473569;262.2759282;260.0425971;260.2806921;6407
20171114;000000;260.2473588;260.3187873;254.9187927;255.1330782;7242
20171115;000000;255.1426020;255.2283162;251.2807011;252.4473666;8739
20171116;000000;252.4283190;252.7330806;250.6902255;251.4664152;8387
20171117;000000;251.4616533;253.1426040;251.2807011;252.7902234;8797
20171120;000000;252.7187949;252.8568900;250.6283208;251.8997481;6898
